No,samplingRate,deviceModel,accelerometerTimestamp,accelerometerTimeSinceBoot,rawAccelerationX,rawAccelerationY,rawAccelerationZ
119,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.0867192918,-0.00518798828125,0.0010528564453125,-0.964263916015625
120,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.0967812916,0.0006561279296875,0.0041046142578125,-0.971588134765625
121,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.0967812916,0.0006561279296875,0.0041046142578125,-0.971588134765625
122,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1068432917,0.0126953125,0.0034027099609375,-1.0005340576171875
123,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1068432917,0.0126953125,0.0034027099609375,-1.0005340576171875
124,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1169052917,0.0200958251953125,0.0021820068359375,-1.0160064697265625
125,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1269682917,0.023956298828125,0.0019073486328125,-1.024932861328125
126,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1269682917,0.023956298828125,0.0019073486328125,-1.024932861328125
127,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1370302917,0.01873779296875,0.0013275146484375,-1.020294189453125
128,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1370302917,0.01873779296875,0.0013275146484375,-1.020294189453125
129,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1470922917,0.00640869140625,0.00054931640625,-1.003387451171875
130,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1571542918,-0.0061798095703125,0.001373291015625,-0.9855194091796875
131,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1571542918,-0.0061798095703125,0.001373291015625,-0.9855194091796875
132,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1672162917,-0.0160980224609375,0.000885009765625,-0.96630859375
133,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1672162917,-0.0160980224609375,0.000885009765625,-0.96630859375
134,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1772792917,-0.0160369873046875,-0.003448486328125,-0.9770660400390625
135,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1873412917,-0.009429931640625,-0.009124755859375,-1.0027008056640625
136,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1873412917,-0.009429931640625,-0.009124755859375,-1.0027008056640625
137,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1974032917,-0.001708984375,-0.01312255859375,-1.0124664306640625
138,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.1974032917,-0.001708984375,-0.01312255859375,-1.0124664306640625
139,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2074652917,0.0080108642578125,-0.0151519775390625,-1.0219268798828125
140,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2175282917,0.012451171875,-0.0140533447265625,-1.0143585205078125
141,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2175282917,0.012451171875,-0.0140533447265625,-1.0143585205078125
142,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2275902916,0.0149688720703125,-0.0114593505859375,-0.9997711181640625
143,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2275902916,0.0149688720703125,-0.0114593505859375,-0.9997711181640625
144,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2376522917,0.014434814453125,-0.007720947265625,-0.9908599853515625
145,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2477142917,0.01007080078125,-0.0033721923828125,-0.9758453369140625
146,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2477142917,0.01007080078125,-0.0033721923828125,-0.9758453369140625
147,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2577762917,0.0086212158203125,-0.0016632080078125,-0.987823486328125
148,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2577762917,0.0086212158203125,-0.0016632080078125,-0.987823486328125
149,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2678392917,0.007537841796875,-0.0019378662109375,-1.003265380859375
150,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2779012917,0.004608154296875,-0.0028076171875,-1.0070953369140625
151,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2779012917,0.004608154296875,-0.0028076171875,-1.0070953369140625
152,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2879632917,0.001983642578125,-0.005401611328125,-1.01416015625
153,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2879632917,0.001983642578125,-0.005401611328125,-1.01416015625
154,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.2980252916,-0.0015411376953125,-0.0066375732421875,-1.0097503662109375
155,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3080882917,-0.0041351318359375,-0.007080078125,-1.00091552734375
156,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3080882917,-0.0041351318359375,-0.007080078125,-1.00091552734375
157,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3181502917,-0.004150390625,-0.006378173828125,-0.9951171875
158,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3181502917,-0.004150390625,-0.006378173828125,-0.9951171875
159,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3282122917,-0.0039215087890625,-0.0043182373046875,-0.9783935546875
160,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3382742917,0.0023040771484375,-0.0033111572265625,-0.9828338623046875
161,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3382742917,0.0023040771484375,-0.0033111572265625,-0.9828338623046875
162,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3483362917,0.0108489990234375,-0.0028533935546875,-1.00140380859375
163,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3483362917,0.0108489990234375,-0.0028533935546875,-1.00140380859375
164,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3583992918,0.012298583984375,0.000885009765625,-1.003753662109375
165,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3684612917,0.01239013671875,0.0023040771484375,-1.0136871337890625
166,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3684612917,0.01239013671875,0.0023040771484375,-1.0136871337890625
167,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3785232917,0.0087738037109375,0.0045623779296875,-1.0134429931640625
168,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3785232917,0.0087738037109375,0.0045623779296875,-1.0134429931640625
169,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3885852917,0.0031585693359375,0.004791259765625,-1.0033416748046875
